location_id,latitude,longitude
"1-1736387577",53.773351,-2.378133
"1-17364154266",53.812909,-1.795988
"1-17370379095",53.805281,-1.72888
"1-1737042383",52.798693,-1.648149
"1-1737091301",50.2663,-5.046465
"1-1737097596",51.345691,-1.673689
"1-1737165281",53.962413,-2.018547
"1-173717262",52.590965,-2.147165
"1-1737282778",54.95518,-1.723614
"1-6311874100",54.95518,-1.723614
"1-1737302413",54.881048,-1.531367
"1-1738737363",53.780166,-2.254621
"1-1739199243",52.628234,-1.120663
"1-1739236242",53.043949,-2.251838
"1-17393135338",51.759122,-2.476364
"1-1739394736",51.616077,-0.787708
"1-1739503999",52.468875,-1.921226
"1-174003279",52.456788,-0.843468
"1-2465214547",52.456788,-0.843468
"1-174030464",51.322559,-1.049804
"1-1740907236",52.53288,-2.028388
"1-1740938371",51.413489,-2.56657
"1-17411344665",53.379059,-2.346261
"1-17411496074",51.886317,-1.75678
"1-547298060",51.886317,-1.75678
"1-1741218008",54.34018,-1.434926
"1-17412435879",52.935624,-1.244981
"1-17412577967",51.403597,-1.327067
"1-17412818905",52.178821,-1.696809
"1-5254278626",52.178821,-1.696809
"1-17412979023",53.55102,-1.479425
"1-1741310173",51.186459,-0.61006
"1-17413149420",53.395805,-1.430143
"1-17427573499",52.911558,-0.638911
"1-17428144259",53.773886,-2.253581
"1-17429112856",51.523083,-0.139006
"1-17429712314",51.79724,-0.075049
"1-17429717762",51.52482,-0.198444
"1-17430223409",50.752392,-2.458325
"1-17430304285",51.496393,-0.196598
"1-17430389359",53.156077,-1.173302
"1-17430806632",52.024215,1.416907
"1-1743881415",52.544646,-1.864747
"1-1743889822",53.396637,-2.293965
"1-1744636916",53.392229,-2.596121
"1-1744659845",51.25004,-0.743108
"1-1744861394",53.610576,-2.164572
"1-9151789682",53.610576,-2.164572
"1-1744904099",53.411952,-1.478325
"1-1745008487",53.419051,-1.477666
"1-1745246451",53.558183,-1.485633
"1-570647760",53.558183,-1.485633
"1-9006471803",53.558183,-1.485633
"1-1745256288",51.404827,-0.41275
"1-1745293950",53.925566,-1.814444
"1-1745295741",51.511773,-0.311586
"1-174705289",53.393361,-2.248545
"1-1747138738",51.542951,0.010623
"1-1747386059",50.548951,-4.144199
"1-174777618",51.522618,0.597969
"1-1748709401",50.72016,-1.868326
"1-398682286",50.72016,-1.868326
"1-1748949145",53.388641,-1.430299
"1-1749160242",53.573641,-0.071577
"1-1749368256",53.453661,-2.753113
"1-1750799406",53.303354,-1.478897
"1-175089134",52.658312,-1.201493
"1-1751149329",51.340966,0.763231
"1-1751402369",53.304327,-1.990986
"1-175273337",52.529898,-1.896397
"1-1753121812",51.331685,-0.365277
"1-175363463",51.370986,-2.139422
"1-1818548846",51.370986,-2.139422
"1-17538506785",51.651773,-0.07204
"1-1754725162",52.489916,-1.85066
"1-1754826149",52.979652,-0.965073
"1-1755256775",52.938513,-1.219055
"1-1755301346",50.848307,-0.162292
"1-1755915934",52.022883,-0.332937
"1-1755989144",50.967505,-1.383209
"1-9037158092",50.967505,-1.383209
"1-1756003913",51.348807,-0.664634
"1-175684160",50.46818,-3.509531
"1-175684179",50.476655,-3.563838
"1-175684196",50.480062,-3.518437
"1-17569358412",50.712743,-1.296094
"1-3195249635",50.712743,-1.296094
"1-1757266673",51.577501,-0.371614
"1-1757321685",53.241259,-0.506843
"1-197216670",53.241259,-0.506843
"1-1757433469",52.936766,-1.492725
"1-1757622709",51.025737,-3.101368
"1-17577358885",50.727741,-1.860271
"1-1757947032",51.513555,-0.325542
"1-17580369346",51.482459,-2.512875
"1-17580369373",51.480637,-2.512106
"1-17583454339",51.638528,-1.503217
"1-17583652620",55.240252,-1.620524
"1-17586377135",51.544785,-2.570221
"1-2341206151",51.544785,-2.570221
"1-6124471211",51.544785,-2.570221
"1-7486181315",51.544785,-2.570221
"1-9334318064",51.544785,-2.570221
"1-17590420738",51.485676,-0.183366
"1-17590585655",51.445602,-0.165888
"1-17590585751",51.495008,-0.17451
"1-17590679787",53.40821,-2.172138
"1-17591301465",53.230158,-1.400434
"1-17591346633",54.995629,-1.501164
"1-17591346672",55.171692,-1.677707
"1-17591422308",50.728175,-1.161474
"1-17591488646",51.462861,-0.169991
"1-17591668258",53.526622,-0.031123
"1-17591701293",51.070934,-1.794458
"1-2002296809",51.070934,-1.794458
"1-935774577",51.070934,-1.794458
"1-17591926716",52.970451,-2.189898
"1-17592060906",51.934184,-0.666232
"1-17592203772",51.362226,-0.193985
"1-17592324884",51.347956,-2.248751
"1-17592565333",51.083206,-0.191892
"1-17592638748",52.817973,-2.121256
"1-17593433290",51.847795,-2.201459
"1-17595435858",51.847795,-2.201459
"1-17593462413",51.277387,1.074127
"1-17593726420",53.591244,-1.408638
"1-17594329661",50.853295,-1.165553
"1-17594351573",51.440923,-2.854253
"1-17594432918",52.317503,-0.160531
"1-22060894950",52.317503,-0.160531
"1-17594571342",51.34892,0.585789
"1-17594753251",52.46633,-1.846412
"1-17594753281",52.463203,-1.828392
"1-1759479115",51.203614,-4.128411
"1-17594805864",54.563196,-1.251082
"1-17594806041",54.560026,-1.206326
"1-17594806068",54.525346,-1.240387
"1-17595001447",52.608771,-1.09797
"1-1759523773",52.062731,-0.807744
"1-17595384305",53.472785,-2.089028
"1-17595436577",53.60246,-2.164586
"1-17595436735",51.983204,-2.15745
"1-17595606958",52.574125,-0.258712
"1-17595715417",54.950289,-1.61659
"1-17596098836",51.497066,-0.205302
"1-21643541723",51.497066,-0.205302
"1-17596110209",51.927084,0.985127
"1-17596151266",51.809863,1.021508
"1-17596151313",51.778305,0.919338
"1-17596151390",51.945737,1.060762
"1-17596151457",51.857681,0.945087
"1-17596151594",51.810249,0.751269
"1-17596151681",51.849973,1.271329
"1-17596151748",51.85607,0.961263
"1-17596321155",51.728762,0.470239
"1-17596386553",51.537272,0.080972
"1-17596427502",51.553869,-0.113356
"1-1759653180",52.583322,-1.111274
"1-3151234884",52.583322,-1.111274
"1-729359233",52.583322,-1.111274
"1-17596701278",53.445078,-1.949688
"1-1759782188",52.965652,-1.145776
"1-1759782261",52.756699,-0.886922
"1-1759946306",50.786786,0.104177
"1-1761059072",54.570861,-1.31951
"1-1761739145",53.534546,-1.47587
"1-1762073195",54.064607,-2.276546
"1-1762152878",51.46289,-0.009571
"1-4863148280",51.46289,-0.009571
"1-9151722059",51.46289,-0.009571
"1-1763145602",53.808448,-1.536078
"1-3253369692",53.808448,-1.536078
"1-1763259648",52.986855,-1.209173
"1-319747838",52.986855,-1.209173
"1-1763695426",51.319918,-2.208348
"1-1763804489",55.013789,-1.644416
"1-1763948686",52.94769,-1.146903
"1-1763965761",51.598147,-0.111061
"1-2837546149",51.598147,-0.111061
"1-4134827892",51.598147,-0.111061
"1-4357851519",51.598147,-0.111061
"1-7508755124",51.598147,-0.111061
"1-1764191782",52.583725,-2.056906
"1-1764195363",52.438201,-1.888035
"1-1764201580",52.587476,-1.824954
"1-1764253611",52.478745,-2.152753
"1-1764302006",53.379689,-2.970358
"1-1765755534",51.469055,-0.363369
"1-3895383690",51.469055,-0.363369
"1-1766176924",53.590522,-1.025546
"1-1767559063",52.63155,-1.122872
"1-1768727900",50.875353,0.255529
"1-1770251869",52.388623,-2.250714
"1-1770252016",52.420797,-2.144098
"1-1770273939",50.988753,-3.487291
"1-2454847971",50.988753,-3.487291
"1-1770310385",51.458887,0.136109
"1-1770384256",53.967203,-1.122122
"1-1770411032",51.57755,-0.290906
"1-1770579719",51.607853,-0.025015
"1-17707105817",51.465371,-0.218538
"1-17707215155",53.386395,-2.465023
"1-17707601125",53.864939,-1.673327
"1-5084942170",53.864939,-1.673327
"1-17707615035",52.537989,-1.380304
"1-17707724545",51.482653,-0.178042
"1-3793820424",51.482653,-0.178042
"1-1770791756",53.168872,-2.21381
"1-1770792441",51.344712,0.710263
"1-652193372",51.344712,0.710263
"1-1770816551",51.279848,-0.740317
"1-1770834463",51.425616,-1.736923
"1-17708429584",52.375871,-0.814497
"1-17708769137",52.003586,-0.242015
"1-17708769666",52.105091,-0.508558
"1-17708769692",51.407882,0.11114
"1-17708769731",51.712613,0.51289
"1-1770884925",52.653816,-0.467996
"1-1770885039",53.012913,-2.237184
"1-17708997775",52.436815,-1.846543
"1-17709036373",52.686886,1.33252
"1-17709036421",52.038712,0.724482
"1-17709066039",51.517257,-0.079398
"1-17709532349",51.639543,-0.310095
"1-17709796445",53.515033,-2.57563
"1-17709796700",50.366793,-4.152612
"1-6065961676",50.366793,-4.152612
"1-17709972033",51.521315,-0.147785
"1-1783573203",51.492363,-0.230207
"1-17710678118",51.580883,-1.835146
"1-17710945084",53.405996,-2.995882
"1-17711091786",53.801254,-1.651928
"1-17711619075",51.494639,0.123965
"1-17711678137",51.450807,-2.593211
"1-17712035386",52.967011,-1.079772
"1-17712327266",51.554261,-1.891163
"1-17712968143",52.545731,-1.366865
"1-17713364705",51.348552,0.520581
"1-17713452805",53.011896,-1.364589
"1-17713497635",52.056138,1.150462
"1-5612700468",52.056138,1.150462
"1-17713626660",53.491091,-1.164848
"1-17713984375",51.451191,0.179533
"1-17714750579",52.579245,-0.238318
"1-17715773390",51.577648,-0.424545
"1-537893101",51.577648,-0.424545
"1-17716009483",53.621103,-0.9533
"1-17716933776",52.517143,-2.063259
"1-17717256999",53.558624,-0.119909
"1-17717915794",53.858223,-2.157399
"1-17718066184",52.648966,-1.087462
"1-17718124866",53.622881,-1.364046
"1-1772566744",51.243839,-2.997016
"1-1772742249",55.016065,-1.441437
"1-1772782682",53.457786,-2.741725
"1-1773983843",51.463294,-0.302895
"1-177562259",51.615676,-0.331435
"1-177562275",51.615676,-0.331435
"1-17761912785",52.568573,-2.002091
"1-17767820328",51.578574,0.47401
"1-17767820597",53.357169,-1.363677
"1-1776900887",51.465222,-0.039617
"1-17771563989",53.750528,-2.474844
"1-1778522028",51.939861,1.061584
"1-1778594094",52.746034,-1.473635
"1-17797622097",53.727308,-1.875228
"1-177989041",52.709272,-1.999007
"1-1780282129",52.619266,-1.217373
"1-17810566835",53.160511,-2.214457
"1-1781480781",51.480272,-0.605731
"1-1782458144",53.380046,-3.026531
"1-923536923",53.380046,-3.026531
"1-1782986126",53.592463,-2.281256
"1-1783234682",52.590212,-1.99973
"1-1783337738",53.904147,-1.343866
"1-17843656818",52.486138,0.521774
"1-178475859",50.916989,-1.430069
"1-5353622603",50.916989,-1.430069
"1-17850194113",52.451105,-2.384369
"1-1785258045",51.025883,0.995496
"1-350380993",51.025883,0.995496
"1-1785539706",52.920775,-1.298159
"1-17858721401",52.590909,-2.085123
"1-1786690574",54.964222,-1.71273
"1-1786840709",53.571596,-2.224294
"1-1788019373",51.485025,-2.553689
"1-17882516459",53.014865,-1.293401
"1-17882727358",52.098465,0.004426
"1-17883944866",52.9899,-1.200685
"1-17883945666",52.971936,-1.204204
"1-567824994",52.971936,-1.204204
"1-17884084472",51.041425,-0.891061
"1-1788549875",51.542653,0.163812
"1-1788593195",51.581495,-0.362666
"1-1788626551",55.013697,-1.498157
"1-1788657507",53.754896,-1.60346
"1-1788696402",53.124657,-1.27642
"1-1788758383",50.85331,-1.008854
"1-1788937976",51.496503,-2.48791
"1-1789011935",53.718206,-0.428494
"1-17891701889",51.632548,-0.054144
"1-7618277991",51.632548,-0.054144
"1-8238323625",51.632548,-0.054144
"1-1789256406",51.481831,0.011417
"1-17897410604",50.984795,-3.202379
"1-17898680308",53.388472,-2.136724
"1-19679109766",53.388472,-2.136724
"1-1790509337",51.538565,0.098754
"1-2262765705",51.538565,0.098754
"1-3182924246",51.538565,0.098754
"R1H41",51.538565,0.098754
"1-1790539111",53.774763,-1.805959
"1-1790631095",53.192172,-2.502609
"1-1790942992",52.965794,-1.113567
"1-17914114269",53.644622,-1.738636
"1-8606593165",53.644622,-1.738636
"1-17917955670",50.720944,-1.877914
"1-862627253",50.720944,-1.877914
"1-17920435005",52.6002,-2.091401
"1-17920435330",51.495005,-0.148535
"1-17920745388",52.067954,-1.621334
"1-17921633977",50.122359,-5.545153
"1-7159504415",50.122359,-5.545153
"1-7263119052",50.122359,-5.545153
"1-7263119178",50.122359,-5.545153
"1-17926960271",53.722719,-1.854616
"1-17928372335",51.45395,-0.982385
"1-17932919485",52.332945,-2.059736
"1-17933794373",52.61914,-2.130495
"1-17935497656",52.37288,-1.465843
"1-1794021669",53.700127,-1.651641
"1-1794098724",52.540199,-0.316943
"1-2748194119",52.540199,-0.316943
"1-2964096482",52.540199,-0.316943
"1-2977913248",52.540199,-0.316943
"1-17941634090",51.450221,-0.9868
"1-2745284068",51.450221,-0.9868
"1-1794172377",51.564256,-0.112321
"1-18240704088",53.7572,-2.700031
"1-1794412983",52.968919,-2.073974
"1-1794519786",52.583301,-1.116912
"1-1857300198",52.583301,-1.116912
"1-1794569054",53.801525,-1.76349
"1-1794580111",50.815475,-0.446761
"1-17947621173",54.969374,-1.555364
"1-17947916312",51.879966,-0.420825
"1-2155383702",51.879966,-0.420825
"1-17948359299",52.772513,-1.298748
"1-17949200212",52.969203,-1.312325
"1-1795793231",51.744969,-2.227839
"1-17967321955",52.478503,-1.998169
"1-17967432115",51.890511,0.555741
"1-17967457619",51.268013,-2.199684
"1-17968196535",51.416619,-2.492508
"1-179683009",53.503583,-1.062622
"1-179683062",53.519239,-1.117826
"1-17976279778",51.816359,-0.814153
"1-17976846957",53.628834,-2.438123
"1-17977901066",51.532275,0.020663
"1-17981718469",51.866386,-2.232069
"RTE03",51.866386,-2.232069
"RTQX3",51.866386,-2.232069
"1-17981718583",51.836843,-2.512554
"1-17982809649",53.502047,-1.2779
"1-17982977574",51.555719,0.005444
"1-1798302692",51.244903,-2.293565
"1-1798968639",53.419999,-2.30466
"1-17994562328",51.338022,-0.387147
"1-1800802466",53.986258,-1.100279
"1-357169438",53.986258,-1.100279
"1-1800904424",52.32148,-0.685541
"1-2373817328",52.32148,-0.685541
"1-3774424565",52.32148,-0.685541
"1-18009966316",53.719436,-0.460896
"1-180117660",52.973727,-1.074075
"1-180139405",52.623821,-1.405699
"1-180165893",52.62487,-1.401608
"1-18017317073",53.833012,-1.718521
"1-4542490171",53.833012,-1.718521
"1-18017700276",53.024819,-2.177792
"1-180229789",51.747562,-2.221001
"1-1802389929",50.881623,0.585871
"1-1802526081",50.828439,-0.138974
"1-18025308381",51.506396,-0.256335
"1-18026676613",51.580267,0.464922
"1-18027387000",53.504032,-2.420552
"1-1802757701",50.824124,-0.429706
"1-1802908955",51.22401,-0.200001
"1-1803064047",53.564554,-2.184443
"1-18035403145",51.577467,0.510077
"1-18039267968",53.837127,-1.622895
"1-18039295654",54.704748,-1.569247
"1-18041846082",51.830314,-0.807952
"1-18046565169",53.97437,-1.074631
"1-18047097824",53.644508,-2.097452
"1-18054733642",53.39603,-1.42838
"1-2164228070",53.39603,-1.42838
"1-1805482738",53.197525,-0.598722
"1-1805501466",51.818908,-0.82533
"1-2734403052",51.818908,-0.82533
"1-1805504103",51.525312,-0.705144
"1-1806562581",52.637743,-2.26755
"1-2149524392",52.637743,-2.26755
"1-18066633678",53.0346,-2.189122
"1-18067353524",53.913009,-1.740895
"1-1806747361",53.185709,-0.576433
"1-18068593493",50.369539,-4.125581
"1-18068836770",51.184489,0.288177
"1-18068994788",51.516419,-0.089206
"1-18069631560",52.577412,1.109893
"1-18071008595",53.126912,-1.244475
"1-1807358962",51.522083,-0.149685
"1-18074138517",52.45744,0.051873
"1-566699871",52.45744,0.051873
"1-18074215565",53.445982,-2.629364
"1-18074215592",53.391927,-2.169125
"1-18074215619",53.390108,-3.043764
"1-18074215645",53.204623,-1.153325
"1-18074399421",50.830678,-0.802824
"1-299515393",50.830678,-0.802824
"1-18074399447",50.961149,-0.51328
"1-1807461071",54.685402,-1.567311
"1-1807464385",51.521857,-0.207541
"1-1807605214",50.921728,-1.430167
"1-180794922",51.287557,-0.76503
"1-18082890106",53.1564,0.321662
"1-1809072526",53.624844,-1.41993
"1-1809130550",53.167137,-1.415134
"1-188050984",53.167137,-1.415134
"1-200201835",53.167137,-1.415134
"1-180961944",53.927778,-1.803683
"1-18096322344",53.4514,-2.413692
"1-18096411579",51.437862,-0.349995
"1-1809781857",52.596103,-0.28359
"1-2333682002",52.596103,-0.28359
"1-1810369443",52.60645,-0.27112
"1-18103847052",52.375524,-0.711674
"1-18104103585",53.404136,-2.929955
"1-2068813318",53.404136,-2.929955
"1-6114402008",53.404136,-2.929955
"1-1811264594",51.556707,-0.195453
"1-1811465631",52.864776,-2.232972
"1-1811507533",53.823809,-1.711352
"1-537797220",53.823809,-1.711352
"1-18116824492",50.91782,-1.484956
"1-1811777519",53.611633,-2.154238
"1-18671988692",53.611633,-2.154238
"1-545624448",53.611633,-2.154238
"1-584798635",53.611633,-2.154238
"1-18119166457",50.796116,-1.887538
"1-18121240348",53.770762,-2.657274
"1-543199771",53.770762,-2.657274
"1-18124486398",53.494559,-2.625201
"1-18124886560",53.751982,-2.508376
"1-18125733921",51.492146,-0.049813
"1-18125956823",51.46088,0.230915
"1-1813281897",53.401614,-3.110511
"1-18132975173",51.604225,-0.416145
"1-1813508486",53.623118,-1.092364
"1-18139353688",51.363769,-2.363472
"1-18139483635",53.315625,-2.654523
"1-18139513662",53.661245,-1.780965
"1-18140081851",50.81034,0.156408
"1-18140302887",50.812369,-0.377778
"1-181422619",53.73712,-1.689674
"1-18142364722",54.601263,-1.295894
"1-18145413844",51.490359,0.068593
"1-2060652646",51.490359,0.068593
"1-5408838836",51.490359,0.068593
"1-181470164",53.770817,-1.800773
"1-187191119",53.770817,-1.800773
"1-1815792421",53.711806,-1.684906
"1-352114449",53.711806,-1.684906
"1-1815818250",55.001699,-1.622309
"1-1815849241",51.930559,1.247802
"1-1816039299",51.48099,-0.009949
"1-18167051101",51.539418,0.098851
"1-3562725285",51.539418,0.098851
"1-18168152967",51.518526,-0.355902
"1-18168153004",51.541416,-0.383458
"1-18169183611",52.657735,1.264454
"1-18169550185",53.555373,-2.774784
"1-18174300135",52.362784,-0.680645
"1-18174439309",52.032747,-0.770378
"1-18175953874",52.969448,-1.624923
"1-1817647353",51.902805,0.923396
"1-18178922598",51.202995,0.065526
"1-18180688983",51.167181,0.896201
"1-1818524762",52.298937,-0.254312
"1-1818544828",51.663839,-0.080754
"1-1818565815",52.677816,-0.735079
"1-18187635901",50.764524,-1.982274
"1-18187912945",51.112927,-0.187232
"1-20395233722",51.112927,-0.187232
"1-489567745",51.112927,-0.187232
"1-18187956065",52.977611,-2.097862
"1-18189984320",53.762746,-1.575641
"1-1820202214",51.216021,-0.138354
"1-5827914989",51.216021,-0.138354
"1-18216383434",51.518667,-0.148656
"1-18217205608",53.15454,-1.213215
"1-390685016",53.15454,-1.213215
"1-18218161370",53.367739,-3.003391
"1-18224306357",53.348977,-2.215493
"1-18225753341",51.561605,0.082083
"1-18226053179",52.581365,-1.984883
"1-1822898291",53.051358,-2.25494
"1-18233288184",51.518872,-0.047619
"1-18239247110",52.554635,-1.883344
"1-18239928869",51.513565,-0.147292
"1-18241623785",53.81036,-1.710198
"1-18244813145",54.51895,-1.540861
"1-18244813732",54.975126,-1.550739
"1-18246357244",52.566104,-2.074527
"1-18246460994",54.703609,-1.517289
"1-18246461033",54.974382,-1.541499
"1-1824694698",53.711186,-1.869049
"1-18247476451",50.477461,-3.522047
"1-1824792770",52.02992,-0.799682
"1-18248136534",52.997734,-2.189839
"1-1826327548",51.52576,-1.13501
"1-1826506290",53.504534,-2.263636
"1-18265173448",51.341122,-0.11474
"1-1826599802",51.495966,-0.540165
"1-1826925307",52.413259,-1.930292
"1-18274257135",50.404933,-4.188582
"1-18274793172",51.563153,0.709253
"1-18275269309",52.409117,-1.51996
"1-2600069942",52.409117,-1.51996
"1-18275449265",51.513825,-0.588666
"1-18276226130",53.613692,-0.218557
"1-4853574149",53.613692,-0.218557
"1-18276753254",52.83118,0.857925
"1-18281733032",52.746173,-1.13518
"1-18282160817",51.435624,-2.606683
"1-1828294251",52.364362,1.109949
"1-18284568185",52.664503,-1.10302
"1-1828687521",52.597457,-1.08676
"1-18289290582",51.427062,-0.11506
"1-1828966537",51.350409,0.713213
"1-18290023529",53.045271,-2.194091
"1-18296156434",52.249296,0.716989
"1-1830121421",52.450321,-1.816817
"1-1830121843",51.125774,0.257932
"1-1830137784",51.603631,-0.269638
"1-1831200063",51.489054,0.047157
"1-4236756354",51.489054,0.047157
"1-18318146136",52.622957,-2.116931
"1-18318883086",51.486806,-0.166987
"1-18319072022",51.797674,-0.181976
"1-2387435288",51.797674,-0.181976
"1-4830219332",51.797674,-0.181976
"1-591360223",51.797674,-0.181976
"1-18321068417",50.377128,-4.128157
"1-183249671",51.613908,-0.017198
"1-2891321183",51.613908,-0.017198
"1-18325364917",53.451236,-2.694899
"1-18325450639",51.575613,0.42283
"1-6192587190",51.575613,0.42283
"1-18326398956",51.131288,1.279891
"1-19274092795",51.131288,1.279891
"1-18331767105",52.05277,1.15466
"1-18332028761",52.933134,-1.219925
"1-1833330534",52.651723,-1.126401
"1-2338193457",52.651723,-1.126401
"1-2934421929",52.651723,-1.126401
"1-3968720016",52.651723,-1.126401
"1-5804932451",52.651723,-1.126401
"1-898262374",52.651723,-1.126401
"1-1833417255",51.368138,-0.304374
"1-18334461975",50.47472,-3.528089
"1-1833492142",51.496112,-0.024576
"1-4054170060",51.496112,-0.024576
"1-1833534374",51.569326,0.337756
"1-18335351514",53.80815,-1.531115
"1-1833552711",54.980472,-1.40015
"1-4234505759",54.980472,-1.40015
"1-18338624472",53.098091,-1.381138
"1-18338921346",51.340841,1.012616
"1-549271151",51.340841,1.012616
"1-6018199673",51.340841,1.012616
"1-18339880060",50.758258,-1.63638
"1-18343010261",53.001949,-1.48019
"1-18346380868",53.197003,-0.486883
"1-1835228740",51.585376,-0.018295
"1-1835504485",52.636213,-1.110381
"1-183566734",51.523073,-0.414495
"1-1835804265",53.485185,-2.240775
"1-1836996131",51.518889,-0.009579
"1-8888713114",51.518889,-0.009579
"1-1836999831",51.513394,-0.054008
"1-1837076250",50.732277,-1.871196
"1-1837236531",51.182306,-0.150801
"1-1837303220",51.888568,0.917573
"1-1837539508",51.822554,-2.278041
"1-1837625889",52.602636,-1.154811
"1-4011066514",52.602636,-1.154811
"1-1837719288",55.401919,-1.697204
"1-18380525179",52.187501,0.177548
"1-18381085537",52.483138,-1.781546
"1-18382781495",50.336407,-4.775896
"1-18382884485",50.218341,-5.287322
"1-18382884513",50.410552,-5.086174
"1-18382884541",50.514991,-4.839999
"1-18382884570",50.339287,-4.783359
"1-18382892195",50.148126,-5.069505
"1-18382906185",50.646904,-4.361554
"1-18382906213",50.500944,-4.313481
"1-18382906240",50.458323,-4.457964
"1-18382906270",50.23797,-5.227686
"1-18382911105",50.215837,-5.305474
"1-18383140905",51.865399,-2.248853
"1-7722962717",51.865399,-2.248853
"1-18383838346",51.581892,-2.097406
"1-18383839332",50.26114,-5.058989
"1-18385560749",53.275314,-2.916134
"1-18648277454",53.553035,-2.086674
"1-18385910806",50.840068,-0.074695
"1-18386402298",51.500521,-0.113746
"1-18386654371",53.750034,-2.364623
"1-183867802",52.238607,-0.888013
"1-18387636374",52.927079,-1.231608
"1-18387682875",51.393285,-0.29899
"1-189052091",51.393285,-0.29899
"1-18387743825",53.405158,-1.506025
"1-560982066",53.405158,-1.506025
"1-18387830169",51.612073,0.226129
"1-18387874178",52.475723,-1.839077
"1-564480151",52.475723,-1.839077
"1-569263426",52.475723,-1.839077
"1-18387942330",53.698116,-2.68048
"1-18388754032",52.982362,-1.304356
"1-18388907117",50.343154,-5.154589
"1-18389544886",51.015332,-3.090814
"1-18391776445",51.015332,-3.090814
"1-18390214821",51.466129,-2.580726
"1-18390220944",51.722948,-0.449064
"1-18390711425",52.255008,0.390733
"1-21821839733",52.255008,0.390733
"1-18391542065",53.713752,-2.055569
"1-18391580504",52.280855,-1.543507
"1-18391995486",50.363179,-4.113781
"1-18392360073",54.931268,-1.617535
"1-1839238141",50.678873,-3.501944
"1-18392395954",53.371957,-2.582145
"1-18392542902",53.284081,-1.673925
"1-18393288327",53.324367,-0.941607
"1-18393516639",53.634864,-1.748239
"1-18393608205",53.344225,-2.878917
"1-1839367229",52.77312,-1.217346
"1-183938359",50.84124,-0.407258
"1-1839470431",52.396027,-2.007986
"1-2694955657",52.396027,-2.007986
"1-6119182031",52.396027,-2.007986
"1-183950581",52.401179,-1.747013
"1-3749779050",52.401179,-1.747013
"1-7412656606",52.401179,-1.747013
"1-1839728823",51.012673,-4.176584
"1-1839769798",51.363284,0.607688
"1-2556254741",51.363284,0.607688
"1-4514455627",51.363284,0.607688
"1-1839905312",51.559024,0.089683
"1-1841489737",51.504927,-0.094212
"1-1841593055",50.912444,-1.409385
"1-1999663584",50.912444,-1.409385
"1-1841611093",51.70725,-0.108184
"1-24207379762",51.70725,-0.108184
"1-399931838",51.70725,-0.108184
"1-18417675163",53.651303,-2.990987
"1-1841859942",50.211214,-5.301973
"1-184198587",51.145547,1.272451
"1-18422712612",52.55614,-0.127719
"1-1843413915",50.829117,-0.378532
"1-18437805065",53.528327,-2.125589
"1-4246404700",53.528327,-2.125589
"1-18443580649",53.748932,-2.474022
"1-18443887138",53.644046,-1.783187
"1-18443947700",54.973937,-1.521601
"1-5122852386",54.973937,-1.521601
"1-520480033",54.973937,-1.521601
"1-18444381132",51.767476,0.132734
"1-546000669",51.767476,0.132734
"1-18444422669",51.360569,-0.166041
"1-18444660275",52.696799,-2.767212
"1-1844548212",51.06088,-1.317897
"1-18445993349",51.557533,0.071293
"1-18452672119",51.553747,0.609596
"1-18455569679",51.436812,-0.883643
"1-8209986061",51.436812,-0.883643
"1-1846171018",52.041007,-2.692556
"1-1846451476",52.636599,-1.693025
"1-547438578",52.636599,-1.693025
"1-6738899174",52.636599,-1.693025
"1-8856509609",52.636599,-1.693025
"1-1846516700",52.2953,-0.713385
"1-1846621813",50.779255,-0.697825
"1-184794258",51.616277,0.219733
"1-1848036507",52.491684,-1.855765
"1-1848256408",50.827903,-4.17908
"1-1848264004",52.633134,-1.125589
"1-1848974329",52.340719,-2.27293
"1-4393424020",52.340719,-2.27293
"1-1849442043",51.359998,-0.192364
"1-1850770583",53.962683,-2.016993
"1-18526881125",53.390363,-1.25749
"1-185278360",52.489436,-1.956093
"1-185508020",50.75256,-1.295611
"1-185532504",52.552307,-1.883808
"1-1856710337",53.417582,-2.231743
"1-1856969684",51.330997,0.732296
"1-1857009413",52.660839,-1.06174
"1-18573023578",53.750673,-2.481321
"1-18574199890",53.236841,-1.423324
"1-18574388309",53.818261,-3.044075
"1-18574388355",53.823548,-3.054112
"1-18574421779",53.124811,-1.264985
"1-18574906107",53.124811,-1.264985
"1-18577295638",51.610326,-0.367261
"1-18581728938",52.584864,-2.165136
"1-18582436146",53.431893,-1.019451
"1-545959092",53.431893,-1.019451
"1-18586892179",52.627893,-1.968587
"1-1858740408",54.522187,-1.555625
"1-18588628129",50.384312,-4.160973
"1-23860258434",50.384312,-4.160973
"1-4243984648",50.384312,-4.160973
"1-18589277875",51.204392,-3.476749
"1-18589594217",53.822297,-2.406236
"1-1859301995",52.63954,-1.131136
"1-1859392140",52.473358,-1.737605
"1-18594536855",52.804037,0.072048
"1-18595874735",52.353973,0.034188
"1-18597753195",53.747338,-1.629233
"1-8945106634",53.747338,-1.629233
"1-18615034385",51.581903,-0.317748
"1-18616314848",52.459165,1.562385
"1-18616315106",53.796193,-2.278477
"1-18617626869",51.523667,-2.509028
"1-18624235163",50.829984,-1.889615
"1-18624814895",54.863448,-1.485737
"1-18624952374",51.533635,-0.396999
"1-18626995137",50.716107,-3.52468
"1-18631541414",52.34383,0.51182
"1-18631845281",52.338853,-2.27873
"1-371454928",52.338853,-2.27873
